dataset,algorithm,utility_func,l,n,m,k,gamma,epsilon,delta,epsilon_0,delta_0,sigma,radius,select_method,noise,e0_ratio,cutoff,number of runs,result,variance,time,max_result,min_result,comm_cost
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,16,3.16E-08,4.816679059,1.58E-07,,956.9665572,,,0.8,2,10,58277.94923,1419534.483,28.50503006,59463.40432,55239.76542,728927.2
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,20,3.16E-08,5.152297938,1.58E-07,,956.9665572,,,0.8,2,10,57507.24369,667523.4987,26.76564397,58816.06715,56493.35029,728904.5
uber,CDP,FL,20,564516,1000,10,0.01,0.05,2.36E-09,0.406299484,2.36E-08,,1256.426663,permutation,,,,10,459310.9277,2519959.025,97.36406421,461438.8681,457022.6107,5451608.9
uber,CDP,FL,20,564516,1000,10,0.01,0.1,2.36E-09,0.695652394,2.36E-08,,1256.426663,permutation,,,,10,460698.6405,2756338.424,98.7709078,462790.2003,457876.856,5453733.2
uber,CDP,FL,20,564516,1000,10,0.01,0.25,2.36E-09,1.261726123,2.36E-08,,1256.426663,permutation,,,,10,460796.9237,3508550.508,98.60009245,462552.1794,457465.4157,5438171
uber,CDP,FL,20,564516,1000,10,0.01,0.5,2.36E-09,1.812723128,2.36E-08,,1256.426663,permutation,,,,10,461256.662,1962874.818,98.13195708,462751.1795,458176.5956,5436404.9
uber,CDP,FL,20,564516,1000,10,0.01,1,2.36E-09,2.443832176,2.36E-08,,1256.426663,permutation,,,,10,461511.3786,2373077.306,98.38945532,462862.9241,458609.4594,5437347
uber,CDP,FL,20,564516,1000,10,0.01,2,2.36E-09,3.141574641,2.36E-08,,1256.426663,permutation,,,,10,461387.2033,3085776.764,99.16536913,463049.3384,458609.4594,5.19 
uber,CDP,FL,20,564516,1000,10,0.01,4,2.36E-09,3.915665758,2.36E-08,,1256.426663,permutation,,,,10,461393.6885,3115700.898,98.97607472,463049.3384,458609.4594,5444621.1
uber,CDP,FL,20,564516,1000,10,0.01,8,2.36E-09,4.816679059,2.36E-08,,1256.426663,permutation,,,,10,461391.2309,3150567.054,99.64926061,463049.3384,458550.6807,5445596.1
uber,CDP,FL,20,564516,1000,10,0.01,12,2.36E-09,5.451088634,2.36E-08,,1256.426663,permutation,,,,10,461391.2309,3150567.054,98.58780296,463049.3384,458550.6807,5445596.1
uber,CDP,FL,20,564516,1000,10,0.01,16,2.36E-09,5.982179682,2.36E-08,,1256.426663,permutation,,,,10,461409.0249,3212425.677,98.69258812,463227.2791,458550.6807,5445495.3
uber,CDP,FL,20,564516,1000,10,0.01,20,2.36E-09,6.461320681,2.36E-08,,1256.426663,permutation,,,,10,461436.4485,3062422.297,98.96238367,463227.2791,458609.4594,5448155.2
uber,FDP,FL,20,564516,1000,10,0.01,0.05,2.36E-09,0.007762885,1.18E-11,126.1446096,1256.426663,,laplace,,,10,389551.3039,310136386.6,98.90927849,424025.277,367142.5861,5813186.1
uber,FDP,FL,20,564516,1000,10,0.01,0.1,2.36E-09,0.015457266,1.18E-11,63.11189211,1256.426663,,laplace,,,10,404140.2166,158545357.2,100.2997227,424025.277,379217.2472,5805565.4
uber,FDP,FL,20,564516,1000,10,0.01,0.25,2.36E-09,0.038140683,1.18E-11,25.29214303,1256.426663,,laplace,,,10,423374.911,40403048.95,99.1730158,430364.3686,407235.7552,5806456.5
uber,FDP,FL,20,564516,1000,10,0.01,0.5,2.36E-09,0.074677772,1.18E-11,12.68536455,1256.426663,,laplace,,,10,439552.8173,36895259.34,99.49709526,445792.7492,426373.1957,5812146.5
uber,FDP,FL,20,564516,1000,10,0.01,1,2.36E-09,0.143422778,1.18E-11,6.381616824,1256.426663,,laplace,,,10,450722.3062,17007155.87,99.85382567,455611.2153,440129.4142,5809718.5
uber,FDP,FL,20,564516,1000,10,0.01,2,2.36E-09,0.266301092,1.18E-11,3.229055409,1256.426663,,laplace,,,10,454816.0761,14320546.51,99.20670778,460549.8936,448379.7853,5.54 
uber,FDP,FL,20,564516,1000,10,0.01,4,2.36E-09,0.468674844,1.18E-11,1.651505222,1256.426663,,laplace,,,10,457523.4714,6637393.325,98.61751885,460141.7893,452471.5719,5825768.8
uber,FDP,FL,20,564516,1000,10,0.01,8,2.36E-09,0.766352785,1.18E-11,0.860537382,1256.426663,,laplace,,,10,459165.7275,7817547.684,99.72795173,462578.0343,454396.7865,5841173.5
uber,FDP,FL,20,564516,1000,10,0.01,12,2.36E-09,0.982474538,1.18E-11,0.595268639,1256.426663,,laplace,,,10,460111.5534,6317730.118,98.99091475,462998.7101,455175.9545,5848472.7
uber,FDP,FL,20,564516,1000,10,0.01,16,2.36E-09,1.15108346,1.18E-11,0.46164664,1256.426663,,laplace,,,10,460408.6997,6465465.199,99.39316943,462998.7101,455175.9545,5852965.6
uber,FDP,FL,20,564516,1000,10,0.01,20,2.36E-09,1.288730154,1.18E-11,0.380812452,1256.426663,,laplace,,,10,460363.9588,5059798.58,98.66732253,463021.5776,455308.1995,5856139
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,0.05,2.36E-09,0.013467122,3.57E-11,72.50846583,1256.426663,,laplace,,256,10,416177.6738,191518220.3,93.15328048,439084.9683,394115.2172,1431931.2
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,0.1,2.36E-09,0.026741072,3.57E-11,36.27698788,1256.426663,,laplace,,256,10,426508.6823,45374004.19,102.7978268,437172.253,414827.828,1478987.8
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,0.25,2.36E-09,0.065455822,3.57E-11,14.53803294,1256.426663,,laplace,,256,10,437097.901,20039851.76,141.5762305,447509.9078,432088.2068,1558581.4
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,0.5,2.36E-09,0.126572157,3.57E-11,7.291602274,1256.426663,,laplace,,256,10,444286.5536,20091176.95,158.8553236,450071.464,434039.1393,1604785
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,1,2.36E-09,0.237794875,3.57E-11,3.668180884,1256.426663,,laplace,,256,10,453592.9187,9873657.454,161.4133566,458463.3538,450108.1734,1633998.3
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,2,2.36E-09,0.426206447,3.57E-11,1.856074981,1256.426663,,laplace,,256,10,457895.3997,4669554.749,167.8493066,461274.8743,453971.8159,1.57 
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,4,2.36E-09,0.714143254,3.57E-11,0.949292327,1256.426663,,laplace,,256,10,457622.4581,5349056.374,162.3112396,461295.0138,454557.3492,1642925.4
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,8,2.36E-09,1.102777529,3.57E-11,0.4946406,1256.426663,,laplace,,256,10,457840.006,2099915.429,171.0624513,460638.6184,455949.1833,1655116.2
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,12,2.36E-09,1.367396633,3.57E-11,0.342162982,1256.426663,,laplace,,256,10,459790.528,2836329.975,174.4114859,462806.8556,457613.0767,1656866.6
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,16,2.36E-09,1.566660458,3.57E-11,0.265356481,1256.426663,,laplace,,256,10,458994.3897,6005861.259,172.7123416,461784.0029,454921.1435,1656472.2
uber,FDP_Lazy,FL,20,564516,1000,10,0.01,20,2.36E-09,1.725734086,3.57E-11,0.218892641,1256.426663,,laplace,,256,10,459210.3918,3501435.106,161.3005518,462618.0067,456563.5088,1647876.9
uber,FDP_PF,FL,20,564516,1000,10,0.01,0.05,2.36E-09,0.223393728,1.18E-08,,1256.426663,,,0.8,2,10,408215.9088,117885956.1,185.6381258,425157.9649,387763.5712,866615.6
uber,FDP_PF,FL,20,564516,1000,10,0.01,0.1,2.36E-09,0.406299484,1.18E-08,,1256.426663,,,0.8,2,10,426489.5762,48322920.19,184.3182564,441835.9203,418095.439,866605.3
uber,FDP_PF,FL,20,564516,1000,10,0.01,0.25,2.36E-09,0.814410887,1.18E-08,,1256.426663,,,0.8,2,10,442615.8036,72403062.35,184.7767467,455026.0866,426671.3999,866574.8
uber,FDP_PF,FL,20,564516,1000,10,0.01,0.5,2.36E-09,1.261726123,1.18E-08,,1256.426663,,,0.8,2,10,454231.204,18493459.5,184.5246874,462109.8468,448669.5636,866526.4
uber,FDP_PF,FL,20,564516,1000,10,0.01,1,2.36E-09,1.812723128,1.18E-08,,1256.426663,,,0.8,2,10,457068.6913,7786556.628,183.3647028,460819.8393,452807.8304,866464.6
uber,FDP_PF,FL,20,564516,1000,10,0.01,2,2.36E-09,2.443832176,1.18E-08,,1256.426663,,,0.8,2,10,459201.2322,6766701.022,183.7527422,463306.8795,454041.9555,0.83 
uber,FDP_PF,FL,20,564516,1000,10,0.01,4,2.36E-09,3.141574641,1.18E-08,,1256.426663,,,0.8,2,10,458947.3841,5398105.036,183.2613258,462607.0984,454839.5698,866393
uber,FDP_PF,FL,20,564516,1000,10,0.01,8,2.36E-09,3.915665758,1.18E-08,,1256.426663,,,0.8,2,10,458511.5933,6480820.239,183.2893131,462285.7654,454161.1446,866404.7
uber,FDP_PF,FL,20,564516,1000,10,0.01,12,2.36E-09,4.421390127,1.18E-08,,1256.426663,,,0.8,2,10,461263.6371,2706311.849,183.4303914,463077.5577,458339.0297,866396.5
uber,FDP_PF,FL,20,564516,1000,10,0.01,16,2.36E-09,4.816679059,1.18E-08,,1256.426663,,,0.8,2,10,459970.7606,1943452.384,183.3898264,462092.2618,457788.1171,866411.3
uber,FDP_PF,FL,20,564516,1000,10,0.01,20,2.36E-09,5.152297938,1.18E-08,,1256.426663,,,0.8,2,10,459897.3832,5146284.339,182.4434521,463544.2563,455767.3052,866410.5
